char_id,gender,morph_key,morph_id,morph_value
sens_musc_chest_c_09_m,male,musc_chest_c,2025-06-10-15-34-47_embed_athetic_chest_c,0.9
sens_musc_chest_c_10_m,male,musc_chest_c,2025-06-10-15-34-47_embed_athetic_chest_c,1.0
sens_musc_abs_00_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.0
sens_musc_abs_01_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.1
sens_musc_abs_02_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.2
sens_musc_abs_03_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.3
sens_musc_abs_04_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.4
sens_musc_abs_05_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.5
sens_musc_abs_06_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.6
sens_musc_abs_07_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.7
sens_musc_abs_08_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.8
sens_musc_abs_09_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,0.9
sens_musc_abs_10_m,male,musc_abs,2025-05-08-15-26-33_embed_athetic_abs_iso_01,1.0
sens_musc_obliques_00_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.0
sens_musc_obliques_01_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.1
sens_musc_obliques_02_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.2
sens_musc_obliques_03_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.3
sens_musc_obliques_04_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.4
sens_musc_obliques_05_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.5
sens_musc_obliques_06_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.6
sens_musc_obliques_07_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.7
sens_musc_obliques_08_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.8
sens_musc_obliques_09_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,0.9
sens_musc_obliques_10_m,male,musc_obliques,2025-05-08-15-29-44_embed_athetic_side_abs_01,1.0
sens_musc_thigh_00_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.0
sens_musc_thigh_01_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.1
sens_musc_thigh_02_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.2
sens_musc_thigh_03_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.3
sens_musc_thigh_04_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.4
sens_musc_thigh_05_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.5
sens_musc_thigh_06_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.6
sens_musc_thigh_07_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.7
sens_musc_thigh_08_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.8
sens_musc_thigh_09_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,0.9
sens_musc_thigh_10_m,male,musc_thigh,2025-05-05-12-32-25_embed_athetic_thigh_01,1.0
sens_musc_calf_00_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.0
sens_musc_calf_01_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.1
sens_musc_calf_02_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.2
sens_musc_calf_03_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.3
sens_musc_calf_04_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.4
sens_musc_calf_05_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.5
sens_musc_calf_06_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.6
sens_musc_calf_07_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.7
sens_musc_calf_08_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.8
sens_musc_calf_09_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,0.9
sens_musc_calf_10_m,male,musc_calf,2025-05-05-12-33-02_embed_athetic_calf_01,1.0
sens_musc_neck_00_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.0
sens_musc_neck_01_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.1
sens_musc_neck_02_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.2
sens_musc_neck_03_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.3
sens_musc_neck_04_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.4
sens_musc_neck_05_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.5
sens_musc_neck_06_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.6
sens_musc_neck_07_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.7
sens_musc_neck_08_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.8
sens_musc_neck_09_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,0.9
sens_musc_neck_10_m,male,musc_neck,2025-05-05-13-47-33_embed_athetic_chest_01,1.0
sens_musc_waist_00_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.0
sens_musc_waist_01_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.1
sens_musc_waist_02_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.2
sens_musc_waist_03_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.3
sens_musc_waist_04_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.4
sens_musc_waist_05_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.5
sens_musc_waist_06_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.6
sens_musc_waist_07_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.7
sens_musc_waist_08_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.8
sens_musc_waist_09_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,0.9
sens_musc_waist_10_m,male,musc_waist,2025-05-05-12-18-34_embed_athetic_abs_01,1.0
sens_skin_arm_00_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.0
sens_skin_arm_01_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.1
sens_skin_arm_02_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.2
sens_skin_arm_03_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.3
sens_skin_arm_04_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.4
sens_skin_arm_05_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.5
sens_skin_arm_06_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.6
sens_skin_arm_07_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.7
sens_skin_arm_08_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.8
sens_skin_arm_09_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,0.9
sens_skin_arm_10_m,male,skin_arm,2025-05-07-14-12-07_pack_skinny_arm_01,1.0
sens_skin_shoulder_00_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.0
sens_skin_shoulder_01_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.1
sens_skin_shoulder_02_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.2
sens_skin_shoulder_03_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.3
sens_skin_shoulder_04_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.4
sens_skin_shoulder_05_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.5
sens_skin_shoulder_06_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.6
sens_skin_shoulder_07_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.7
sens_skin_shoulder_08_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.8
sens_skin_shoulder_09_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,0.9
sens_skin_shoulder_10_m,male,skin_shoulder,2025-05-07-12-21-11_pack_skinny_shoulder_01,1.0
sens_skin_back_00_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.0
sens_skin_back_01_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.1
sens_skin_back_02_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.2
sens_skin_back_03_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.3
sens_skin_back_04_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.4
sens_skin_back_05_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.5
sens_skin_back_06_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.6
sens_skin_back_07_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.7
sens_skin_back_08_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.8
sens_skin_back_09_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,0.9
sens_skin_back_10_m,male,skin_back,2025-06-10-17-08-24_pack_skinny_back_02,1.0
sens_skin_chest_00_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.0
sens_skin_chest_01_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.1
sens_skin_chest_02_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.2
sens_skin_chest_03_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.3
sens_skin_chest_04_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.4
sens_skin_chest_05_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.5
sens_skin_chest_06_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.6
sens_skin_chest_07_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.7
sens_skin_chest_08_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.8
sens_skin_chest_09_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,0.9
sens_skin_chest_10_m,male,skin_chest,2025-05-08-14-58-30_pack_skinny_chest_03,1.0
sens_skin_abs_00_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.0
sens_skin_abs_01_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.1
sens_skin_abs_02_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.2
sens_skin_abs_03_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.3
sens_skin_abs_04_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.4
sens_skin_abs_05_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.5
sens_skin_abs_06_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.6
sens_skin_abs_07_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.7
sens_skin_abs_08_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.8
sens_skin_abs_09_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,0.9
sens_skin_abs_10_m,male,skin_abs,2025-05-07-13-43-26_pack_skinny_abs_01,1.0
sens_skin_ribcage_00_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.0
sens_skin_ribcage_01_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.1
sens_skin_ribcage_02_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.2
sens_skin_ribcage_03_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.3
sens_skin_ribcage_04_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.4
sens_skin_ribcage_05_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.5
sens_skin_ribcage_06_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.6
sens_skin_ribcage_07_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.7
sens_skin_ribcage_08_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.8
sens_skin_ribcage_09_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,0.9
sens_skin_ribcage_10_m,male,skin_ribcage,2025-05-07-12-27-17_pack_skinny_rib_01,1.0
sens_skin_thigh_00_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.0
sens_skin_thigh_01_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.1
sens_skin_thigh_02_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.2
sens_skin_thigh_03_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.3
sens_skin_thigh_04_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.4
sens_skin_thigh_05_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.5
sens_skin_thigh_06_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.6
sens_skin_thigh_07_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.7
sens_skin_thigh_08_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.8
sens_skin_thigh_09_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,0.9
sens_skin_thigh_10_m,male,skin_thigh,2025-06-10-17-18-17_pack_skinny_thigh_02,1.0
sens_skin_calf_00_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.0
sens_skin_calf_01_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.1
sens_skin_calf_02_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.2
sens_skin_calf_03_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.3
sens_skin_calf_04_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.4
sens_skin_calf_05_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.5
sens_skin_calf_06_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.6
sens_skin_calf_07_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.7
sens_skin_calf_08_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.8
sens_skin_calf_09_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,0.9
sens_skin_calf_10_m,male,skin_calf,2025-05-07-14-35-43_pack_skinny_calf_01,1.0
sens_skin_buttocks_00_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.0
sens_skin_buttocks_01_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.1
sens_skin_buttocks_02_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.2
sens_skin_buttocks_03_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.3
sens_skin_buttocks_04_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.4
sens_skin_buttocks_05_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.5
sens_skin_buttocks_06_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.6
sens_skin_buttocks_07_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.7
sens_skin_buttocks_08_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.8
sens_skin_buttocks_09_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,0.9
sens_skin_buttocks_10_m,male,skin_buttocks,2025-06-10-17-01-51_pack_skinny_bottom_02,1.0
sens_skin_neck_00_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.0
sens_skin_neck_01_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.1
sens_skin_neck_02_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.2
sens_skin_neck_03_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.3
sens_skin_neck_04_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.4
sens_skin_neck_05_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.5
sens_skin_neck_06_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.6
sens_skin_neck_07_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.7
sens_skin_neck_08_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.8
sens_skin_neck_09_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,0.9
sens_skin_neck_10_m,male,skin_neck,2025-05-07-12-04-51_pack_skinny_neck_01,1.0
sens_skin_spine_00_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.0
sens_skin_spine_01_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.1
sens_skin_spine_02_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.2
sens_skin_spine_03_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.3
sens_skin_spine_04_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.4
sens_skin_spine_05_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.5
sens_skin_spine_06_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.6
sens_skin_spine_07_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.7
sens_skin_spine_08_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.8
sens_skin_spine_09_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,0.9
sens_skin_spine_10_m,male,skin_spine,2025-05-07-14-17-56_pack_skinny_spine_01,1.0
